NumFloors,YearBuilt,,Year,Median
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1900,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1901,,,
5,1902,,,
5,1902,,,
5,1902,,,
5,1902,,,
5,1902,,,
5,1902,,,
5,1902,,,
5,1902,,,
5,1902,,,
5,1902,,,
5,1902,,,
5,1902,,,
5,1902,,,
5,1902,,,
5,1902,,,
5,1902,,,
5,1902,,,
5,1903,,,
5,1903,,,
5,1903,,,
5,1903,,,
5,1903,,,
5,1903,,,
5,1904,,,
5,1904,,,
5,1904,,,
5,1904,,,
5,1904,,,
5,1904,,,
5,1904,,,
5,1904,,,
5,1904,,,
5,1904,,,
5,1904,,,
5,1904,,,
5,1904,,,
5,1904,,,
5,1904,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1905,,,
5,1906,,,
5,1906,,,
5,1906,,,
5,1906,,,
5,1906,,,
5,1906,,,
5,1906,,,
5,1906,,,
5,1906,,,
5,1906,,,
5,1906,,,
5,1906,,,
5,1906,,,
5,1906,,,
5,1906,,,
5,1906,,,
5,1906,,,
5,1906,,,
5,1906,,,
5,1906,,,
5,1906,,,
5,1906,,,
5,1906,,,
5,1906,,,
5,1906,,,
